customer_id,segment,first_purchase_date,last_purchase_date,signup_channel,region,age_band
100474,Regular,2023-05-23,2024-12-30,Web,West,45-54
100475,Regular,2023-01-19,2024-01-03,Web,West,45-54
100476,Regular,2023-02-22,2024-03-04,App,North,45-54
100477,Regular,2023-02-15,2024-12-22,Web,South,45-54
100478,Regular,2023-01-24,2024-10-30,App,West,25-34
100479,Regular,2023-01-27,2024-11-02,Web,North,35-44
100480,Regular,2023-01-03,2024-09-21,Web,North,18-24
100481,Regular,2023-01-03,2024-01-28,Web,South,25-34
100482,Regular,2023-01-03,2024-11-18,App,West,35-44
100483,Regular,2023-01-07,2024-10-14,Web,South,35-44
100484,Value,2023-01-27,2024-12-27,Web,West,25-34
100485,Regular,2023-03-10,2024-12-09,App,South,35-44
100486,Regular,2023-03-30,2024-12-09,App,South,25-34
100487,Regular,2023-02-02,2024-02-18,Web,West,25-34
100488,Regular,2023-01-02,2024-11-28,Store,East,25-34
100489,Regular,2023-01-04,2024-11-13,Web,West,18-24
100490,Regular,2023-03-05,2024-03-10,Web,South,25-34
100491,Regular,2023-03-11,2024-12-28,App,North,25-34
100492,Regular,2023-05-03,2024-12-19,Web,East,18-24
100493,Regular,2023-02-11,2023-11-03,App,South,25-34
100494,Regular,2023-02-13,2024-12-26,Web,North,55+
100495,Regular,2023-01-22,2024-01-15,App,North,25-34
100496,Regular,2023-01-04,2024-11-03,Web,North,35-44
100497,Regular,2023-01-23,2023-10-23,Web,East,25-34
100498,Regular,2023-05-18,2024-06-12,App,East,35-44
100499,Regular,2023-03-14,2024-08-24,App,South,18-24
100500,Regular,2023-02-01,2023-06-24,Web,North,55+
100501,Bargain,2023-06-11,2024-12-22,App,South,45-54
100502,Bargain,2023-01-07,2023-11-07,Web,East,35-44
100503,Regular,2023-02-18,2024-11-08,Web,West,35-44
100504,Regular,2023-01-06,2024-12-19,App,South,18-24
100505,Regular,2023-01-19,2024-12-28,App,South,25-34
100506,Regular,2023-01-19,2024-10-30,App,North,18-24
100507,Bargain,2023-01-17,2024-09-23,Web,South,55+
100508,Regular,2023-06-13,2024-11-22,App,North,25-34
100509,Value,2023-01-31,2024-12-26,Store,East,35-44
100510,Value,2023-01-05,2023-12-05,Web,East,18-24
100511,Bargain,2023-05-14,2024-08-30,Store,North,25-34
100512,Value,2023-01-11,2024-12-22,App,South,25-34
100513,Regular,2023-01-23,2024-11-11,Web,North,25-34
100514,Regular,2023-02-10,2024-01-04,Web,East,35-44
100515,Value,2023-01-13,2024-12-10,App,North,25-34
100516,Regular,2023-06-12,2023-07-05,Store,North,18-24
100517,Regular,2023-01-11,2024-03-16,App,East,55+
100518,Value,2023-01-02,2024-09-05,App,North,45-54
100519,Bargain,2023-01-26,2024-09-24,App,East,45-54
100520,Bargain,2023-01-17,2024-10-25,Store,West,35-44
100521,Regular,2023-04-24,2024-09-28,App,West,35-44
100522,Value,2023-01-31,2024-12-10,Web,East,25-34
100523,Regular,2023-03-02,2024-10-12,App,South,25-34
100524,Value,2023-02-12,2023-11-18,Web,North,25-34
100525,Regular,2023-01-16,2024-12-23,App,East,25-34
100526,Bargain,2023-02-03,2023-09-16,App,North,18-24
100527,Bargain,2023-08-19,2023-11-22,App,East,55+
100528,Regular,2023-03-16,2024-10-21,App,East,35-44
100529,Regular,2023-02-24,2024-12-30,Web,East,18-24
100530,Regular,2023-01-14,2024-08-15,Web,North,35-44
100531,Regular,2023-02-14,2024-12-20,Web,South,45-54
100532,Regular,2023-01-18,2024-12-30,Web,North,45-54
100533,Regular,2023-02-03,2024-05-06,Web,West,35-44
100534,Value,2023-01-03,2024-12-23,Web,West,18-24
100535,Regular,2023-02-23,2024-12-25,Web,North,35-44
100536,Regular,2023-01-04,2024-05-17,App,South,25-34
100537,Value,2023-02-13,2024-12-02,Web,South,35-44
100538,Value,2023-01-05,2024-12-23,Web,North,55+
100539,Bargain,2023-01-24,2024-01-23,Web,South,18-24
100540,Bargain,2023-01-16,2024-09-21,App,North,35-44
100541,Regular,2023-01-15,2024-08-18,App,West,25-34
100542,Bargain,2023-03-16,2024-12-01,Store,West,45-54
100543,Bargain,2023-03-07,2024-09-29,App,West,18-24
100544,Value,2023-01-07,2024-12-12,App,West,18-24
100545,Regular,2023-03-22,2024-06-21,Web,West,35-44
100546,Regular,2023-03-30,2024-12-28,Web,South,18-24
100547,Value,2023-01-07,2024-12-18,Web,North,35-44
100548,Regular,2023-02-16,2024-11-29,App,North,25-34
100549,Regular,2023-01-10,2024-12-28,App,West,35-44
100550,Regular,2023-01-25,2024-01-25,Web,East,18-24
100551,Value,2023-01-02,2023-12-07,Web,South,18-24
100552,Value,2023-01-14,2024-12-31,Web,West,45-54
100553,Bargain,2023-03-25,2024-08-31,App,South,18-24
100554,Value,2023-01-13,2024-12-31,Web,East,35-44
100555,Regular,2023-01-02,2024-10-29,App,West,25-34
100556,Regular,2023-03-21,2024-03-29,Web,West,35-44
100557,Regular,2023-01-23,2023-09-07,Web,South,18-24
100558,Regular,2023-01-18,2024-10-16,App,South,18-24
100559,Regular,2023-05-06,2024-12-19,App,East,25-34
100560,Value,2023-01-11,2024-12-12,App,North,25-34
100561,Regular,2023-01-16,2024-12-15,Web,North,25-34
100562,Bargain,2023-05-22,2023-12-10,App,East,25-34
100563,Regular,2023-01-27,2024-09-01,Store,North,55+
100564,Regular,2023-07-26,2024-12-24,App,South,55+
100565,Regular,2023-02-23,2024-02-18,App,North,25-34
100566,Regular,2023-01-01,2024-12-03,App,South,45-54
100567,Value,2023-01-31,2024-11-18,App,North,55+
100568,Regular,2023-01-21,2024-06-24,Web,West,25-34
100569,Regular,2023-03-10,2024-11-09,App,North,35-44
100570,Regular,2023-01-05,2024-01-08,App,South,25-34
100571,Bargain,2023-02-27,2023-11-16,Store,West,18-24
100572,Regular,2023-03-21,2024-08-29,App,West,55+
100573,Regular,2023-01-08,2024-08-25,Web,East,25-34
100574,Bargain,2023-01-01,2023-11-26,Web,East,55+
100575,Regular,2023-01-20,2024-10-06,App,South,55+
100576,Bargain,2023-03-13,2024-10-17,Web,South,18-24
100577,Regular,2023-01-14,2024-11-23,Web,North,25-34
100578,Bargain,2023-02-10,2024-12-13,Store,West,18-24
100579,Regular,2023-01-28,2024-12-26,Web,West,25-34
100580,Regular,2023-02-11,2024-11-18,Store,East,18-24
100581,Regular,2023-01-08,2024-12-16,App,West,25-34
100582,Value,2023-05-17,2023-10-12,App,East,25-34
100583,Regular,2023-03-12,2024-12-21,Web,East,55+
100584,Bargain,2023-01-02,2024-12-28,Web,South,35-44
100585,Regular,2023-03-21,2024-11-16,Web,West,18-24
100586,Value,2023-01-08,2024-11-20,App,West,35-44
100587,Regular,2023-01-11,2024-01-18,App,South,25-34
100588,Value,2023-02-06,2024-10-27,Web,West,25-34
100589,Value,2023-01-24,2024-12-13,App,South,25-34
100590,Bargain,2023-03-08,2024-11-24,Web,North,45-54
100591,Regular,2023-01-11,2024-08-27,App,East,25-34
100592,Regular,2023-02-19,2024-10-03,Store,West,25-34
100593,Regular,2023-02-03,2024-08-21,App,South,25-34
100594,Value,2023-01-02,2024-12-27,Store,West,18-24
100595,Regular,2023-01-17,2024-09-02,Web,North,18-24
100596,Regular,2023-01-27,2024-12-22,Web,East,25-34
100597,Regular,2023-01-03,2024-09-01,App,West,35-44
100598,Bargain,2023-02-09,2024-07-27,App,North,45-54
100599,Regular,2023-02-19,2024-12-15,App,East,45-54
100600,Regular,2023-01-13,2024-09-08,Web,South,25-34
100601,Regular,2023-01-03,2024-02-01,Web,West,18-24
100602,Bargain,2023-04-04,2024-12-19,Web,East,35-44
100603,Regular,2023-01-22,2024-12-15,App,South,55+
100604,Bargain,2023-02-01,2024-10-13,Web,West,25-34
100605,Regular,2023-01-17,2024-12-23,Web,East,25-34
100606,Bargain,2023-01-16,2024-07-26,App,West,35-44
100607,Value,2023-03-23,2024-12-05,App,South,45-54
100608,Regular,2023-01-13,2024-12-01,App,South,35-44
100609,Regular,2023-01-31,2024-09-15,App,East,18-24
100610,Regular,2023-02-12,2023-12-21,App,East,18-24
100611,Regular,2023-01-18,2024-12-04,App,West,55+
100612,Bargain,2023-01-05,2023-12-07,Web,West,35-44
100613,Bargain,2023-04-06,2024-11-24,App,South,18-24
100614,Regular,2023-03-20,2024-10-26,Store,South,45-54
100615,Regular,2023-01-17,2023-12-11,App,North,35-44
100616,Regular,2023-03-27,2024-12-26,Web,East,25-34
100617,Regular,2023-01-01,2024-11-27,Web,West,25-34
100618,Value,2023-01-26,2024-12-19,Store,North,45-54
100619,Value,2023-03-09,2023-12-01,Store,North,45-54
100620,Regular,2023-01-19,2024-12-13,Web,South,18-24
100621,Regular,2023-02-22,2023-10-09,Web,North,45-54
100622,Bargain,2023-01-07,2024-11-23,App,East,25-34
100623,Regular,2023-02-09,2024-10-30,App,South,35-44
100624,Bargain,2023-02-17,2024-06-22,App,East,25-34
100625,Regular,2023-03-01,2024-12-13,Store,East,35-44
100626,Regular,2023-01-21,2024-12-24,Store,South,35-44
100627,Value,2023-01-03,2024-11-25,Web,East,35-44
100628,Regular,2023-02-16,2024-01-07,App,North,25-34
100629,Bargain,2023-01-04,2024-07-01,Web,West,35-44
100630,Bargain,2023-03-20,2024-10-16,Web,East,25-34
100631,Bargain,2023-01-15,2024-09-03,Web,North,55+
100632,Value,2023-01-20,2024-12-30,Web,West,25-34
100633,Regular,2023-02-28,2024-01-07,App,South,25-34
100634,Value,2023-02-08,2023-11-22,App,East,35-44
100635,Value,2023-01-04,2024-12-15,App,North,45-54
100636,Regular,2023-02-19,2024-04-07,Web,South,35-44
100637,Regular,2023-03-16,2024-11-25,App,South,35-44
100638,Regular,2023-01-27,2024-01-03,App,East,25-34
100639,Bargain,2023-01-16,2024-11-19,App,North,25-34
100640,Regular,2023-02-26,2024-11-14,App,South,45-54
100641,Bargain,2023-03-15,2024-12-20,App,East,35-44
100642,Value,2023-01-07,2024-12-05,Web,North,45-54
100643,Regular,2023-01-16,2024-12-18,Web,West,18-24
100644,Regular,2023-04-08,2024-12-25,Web,West,55+
100645,Bargain,2023-04-03,2023-07-31,Web,North,25-34
100646,Value,2023-01-18,2024-12-11,App,North,55+
100647,Regular,2023-02-27,2024-06-26,Web,North,35-44
100648,Regular,2023-01-20,2024-12-06,Web,West,55+
100649,Value,2023-02-21,2023-12-03,Web,West,25-34
100650,Regular,2023-01-13,2024-12-27,Web,East,25-34
100651,Bargain,2023-01-14,2024-12-01,App,East,45-54
100652,Regular,2023-02-11,2024-10-22,Web,North,35-44
100653,Regular,2023-03-10,2024-12-02,App,East,45-54
100654,Bargain,2023-07-07,2024-04-02,App,North,25-34
100655,Regular,2023-03-08,2023-07-01,Web,South,35-44
100656,Bargain,2023-01-16,2024-10-22,Web,South,18-24
100657,Regular,2023-01-14,2024-12-02,Web,East,35-44
100658,Regular,2023-01-09,2023-12-23,Store,West,45-54
100659,Regular,2023-07-25,2024-11-10,Web,South,18-24
100660,Regular,2023-05-06,2024-10-16,App,West,45-54
100661,Bargain,2023-01-23,2024-02-18,App,North,25-34
100662,Value,2023-01-01,2024-12-05,Web,South,25-34
100663,Value,2023-01-13,2024-09-23,App,West,35-44
100664,Regular,2023-01-23,2024-08-18,Web,North,55+
100665,Regular,2023-01-24,2024-10-24,Store,South,45-54
100666,Bargain,2023-07-21,2024-05-30,Web,North,18-24
100667,Bargain,2023-02-20,2024-11-05,Web,East,25-34
100668,Regular,2023-01-04,2024-10-08,Web,South,18-24
100669,Regular,2023-04-07,2024-11-30,Web,East,45-54
100670,Value,2023-04-08,2024-11-24,App,East,35-44
100671,Regular,2023-01-08,2024-10-22,App,North,25-34
100672,Bargain,2023-01-19,2024-11-19,App,North,18-24
100673,Regular,2023-09-22,2024-11-29,App,North,55+
100674,Regular,2023-01-25,2024-12-31,App,North,35-44
100675,Regular,2023-01-03,2024-12-27,App,West,25-34
100676,Bargain,2023-01-03,2023-10-16,App,East,45-54
100677,Regular,2023-03-03,2024-08-25,Store,North,18-24
100678,Value,2023-01-07,2024-12-01,App,North,35-44
100679,Regular,2023-01-10,2024-12-06,App,West,35-44
100680,Value,2023-01-11,2024-12-29,App,North,25-34
100681,Regular,2023-01-01,2024-11-24,Store,North,25-34
100682,Value,2023-02-28,2024-03-08,App,North,45-54
100683,Regular,2023-02-16,2024-12-11,Store,North,45-54
100684,Regular,2023-01-05,2024-10-14,Web,South,25-34
100685,Regular,2023-01-04,2023-09-05,App,East,45-54
100686,Regular,2023-01-01,2024-11-04,App,North,25-34
100687,Bargain,2023-06-15,2024-11-23,Web,East,18-24
100688,Regular,2023-01-06,2024-12-30,Web,South,45-54
100689,Regular,2023-04-08,2024-12-10,App,West,55+
100690,Regular,2023-01-11,2024-11-20,Web,East,18-24
100691,Bargain,2023-02-12,2024-09-19,App,East,25-34
100692,Regular,2023-01-05,2024-12-18,Web,South,25-34
100693,Regular,2023-04-13,2024-10-26,App,East,35-44
100694,Bargain,2023-02-11,2024-11-06,Store,East,25-34
100695,Regular,2023-01-18,2024-06-14,Web,West,25-34
100696,Regular,2023-02-12,2024-07-23,Store,West,55+
100697,Regular,2023-02-14,2024-10-30,App,West,35-44
100698,Regular,2023-06-28,2024-04-28,Web,West,25-34
100699,Regular,2023-02-01,2024-09-07,Web,North,25-34
100700,Regular,2023-02-10,2024-12-02,App,South,35-44
100701,Regular,2023-02-05,2023-11-09,Web,East,25-34
100702,Value,2023-01-06,2024-02-03,Web,South,18-24
100703,Bargain,2023-02-06,2024-10-27,App,North,55+
100704,Regular,2023-02-07,2024-11-10,Web,East,25-34
100705,Regular,2023-03-01,2024-10-30,App,North,25-34
100706,Regular,2023-02-06,2024-12-31,Web,East,25-34
100707,Regular,2023-05-05,2024-11-17,Web,West,25-34
100708,Regular,2023-01-07,2024-01-10,Web,North,25-34
100709,Regular,2023-01-23,2024-12-19,Store,North,55+
100710,Bargain,2023-01-26,2024-11-08,App,West,35-44
100711,Regular,2023-01-24,2024-10-12,App,West,25-34
100712,Bargain,2023-02-04,2024-10-02,App,East,25-34
100713,Bargain,2023-01-23,2024-11-19,App,North,18-24
100714,Regular,2023-01-17,2023-12-29,Web,South,45-54
100715,Value,2023-02-21,2024-07-11,Web,West,45-54
100716,Regular,2023-05-14,2024-11-14,App,West,25-34
100717,Value,2023-01-06,2024-12-16,Web,East,25-34
100718,Regular,2023-01-04,2024-10-09,App,West,25-34
100719,Bargain,2023-01-27,2024-04-09,Web,North,25-34
100720,Regular,2023-01-06,2024-12-30,Web,East,35-44
100721,Regular,2023-02-07,2024-09-30,Web,South,25-34
100722,Value,2023-01-02,2024-05-10,Web,South,55+
100723,Bargain,2023-03-18,2024-09-02,Store,East,25-34
100724,Value,2023-01-03,2024-12-30,Web,North,55+
100725,Value,2023-03-02,2024-12-11,App,East,18-24
100726,Regular,2023-03-10,2024-11-09,Store,South,18-24
100727,Value,2023-01-03,2024-07-18,App,West,18-24
100728,Regular,2023-01-08,2024-10-07,App,West,45-54
100729,Regular,2023-01-16,2023-08-28,App,West,25-34
100730,Regular,2023-03-11,2024-08-16,Web,West,45-54
100731,Value,2023-02-23,2024-12-29,Web,North,25-34
100732,Value,2023-01-01,2024-12-21,App,South,25-34
100733,Regular,2023-02-22,2024-10-15,Store,South,35-44
100734,Value,2023-01-23,2024-02-22,Web,North,25-34
100735,Regular,2023-04-07,2024-12-06,App,West,25-34
100736,Regular,2023-01-27,2024-10-07,Web,West,25-34
100737,Regular,2023-02-16,2024-12-17,App,West,55+
100738,Regular,2023-03-20,2024-12-30,Web,North,35-44
100739,Regular,2023-03-03,2024-12-27,App,East,35-44
100740,Value,2023-01-27,2024-12-20,App,South,18-24
100741,Value,2023-01-09,2024-12-24,Web,West,45-54
100742,Bargain,2023-05-15,2024-11-06,App,West,18-24
100743,Value,2023-01-06,2024-12-05,Web,North,45-54
100744,Regular,2023-02-08,2024-12-17,App,North,18-24
100745,Regular,2023-01-09,2023-12-04,Web,East,25-34
100746,Regular,2023-01-27,2023-08-04,Store,South,45-54
100747,Regular,2023-01-19,2024-12-27,Web,North,25-34
100748,Regular,2023-01-12,2024-09-15,App,East,25-34
100749,Bargain,2023-01-18,2024-11-17,App,West,18-24
100750,Regular,2023-01-10,2024-09-29,App,South,35-44
100751,Regular,2023-01-03,2024-10-26,App,South,25-34
100752,Regular,2023-01-22,2024-11-23,App,East,55+
100753,Regular,2023-01-04,2024-12-28,App,North,18-24
100754,Regular,2023-08-13,2024-02-12,Web,South,55+
100755,Regular,2023-02-22,2024-11-14,Store,East,35-44
100756,Regular,2023-02-08,2024-11-12,App,West,25-34
100757,Bargain,2023-01-02,2024-11-16,App,East,55+
100758,Value,2023-01-14,2024-06-20,App,South,25-34
100759,Regular,2023-01-06,2023-10-20,App,East,45-54
100760,Regular,2023-03-01,2024-04-15,Web,East,25-34
100761,Value,2023-01-18,2024-09-06,Store,North,45-54
100762,Value,2023-01-29,2024-12-30,Web,East,25-34
100763,Value,2023-01-17,2024-12-29,Store,North,25-34
100764,Bargain,2023-01-08,2024-11-01,App,East,35-44
100765,Value,2023-01-27,2024-12-15,App,South,18-24
100766,Value,2023-01-12,2024-12-13,App,South,55+
100767,Value,2023-03-08,2024-10-25,App,South,35-44
100768,Value,2023-01-11,2024-12-09,App,West,25-34
100769,Regular,2023-01-08,2024-12-23,App,South,55+
100770,Regular,2023-01-23,2024-10-01,Web,North,35-44
100771,Regular,2023-05-27,2024-12-14,App,South,18-24
100772,Regular,2023-01-28,2023-09-11,App,South,55+
100773,Bargain,2023-02-20,2024-10-19,App,East,18-24
100774,Value,2023-01-06,2024-10-08,App,North,25-34
100775,Bargain,2023-01-06,2024-06-25,Web,North,35-44
100776,Regular,2023-02-21,2024-12-29,App,West,18-24
100777,Value,2023-02-19,2024-12-01,App,South,25-34
100778,Regular,2023-01-15,2024-12-06,Web,East,25-34
100779,Bargain,2023-01-08,2023-10-16,Web,East,25-34
100780,Regular,2023-01-05,2024-11-24,App,East,25-34
100781,Bargain,2023-01-14,2024-09-21,Web,West,18-24
100782,Regular,2023-02-19,2024-12-23,Store,East,25-34
100783,Regular,2023-01-31,2024-12-16,Store,North,35-44
100784,Bargain,2023-06-23,2024-06-15,App,East,18-24
100785,Regular,2023-02-08,2024-12-26,App,West,45-54
100786,Bargain,2023-03-01,2024-11-02,Web,North,35-44
100787,Regular,2023-05-19,2024-11-22,App,West,25-34
100788,Regular,2023-01-28,2024-12-21,Web,South,25-34
100789,Regular,2023-01-27,2024-10-11,Web,West,25-34
100790,Regular,2023-03-27,2024-11-06,Web,South,25-34
100791,Regular,2023-01-27,2024-09-19,Store,West,25-34
100792,Regular,2023-02-06,2023-06-09,Web,South,45-54
100793,Value,2023-01-09,2023-09-27,App,West,35-44
100794,Value,2023-01-07,2024-12-16,Web,West,25-34
100795,Regular,2023-01-28,2024-10-29,App,East,35-44
100796,Value,2023-03-03,2024-11-11,Web,North,35-44
100797,Value,2023-01-18,2024-12-22,Web,East,25-34
100798,Regular,2023-02-09,2024-10-27,App,South,45-54
100799,Regular,2023-01-09,2024-11-17,App,West,35-44
100800,Regular,2023-02-10,2024-11-25,Store,East,35-44
100801,Regular,2023-02-11,2024-12-03,Web,West,18-24
100802,Bargain,2023-02-10,2024-11-01,App,West,45-54
100803,Regular,2023-02-22,2024-10-18,Web,East,55+
100804,Value,2023-01-15,2024-12-28,App,North,55+
100805,Value,2023-01-07,2024-12-10,App,North,25-34
100806,Regular,2023-01-27,2024-12-12,App,South,18-24
100807,Value,2023-01-07,2024-12-31,Web,West,45-54
100808,Regular,2023-01-03,2023-08-03,App,West,45-54
100809,Bargain,2023-01-17,2024-10-22,App,South,25-34
100810,Value,2023-01-31,2024-12-19,App,North,25-34
100811,Value,2023-01-09,2024-01-11,Store,West,35-44
100812,Bargain,2023-01-27,2024-01-12,App,West,18-24
100813,Regular,2023-03-14,2024-11-26,App,North,18-24
100814,Value,2023-01-01,2024-10-02,App,West,45-54
100815,Bargain,2023-01-11,2024-10-30,App,West,45-54
100816,Bargain,2023-03-03,2024-11-18,Web,East,35-44
100817,Regular,2023-02-11,2024-04-29,App,North,45-54
100818,Regular,2023-02-09,2024-12-30,App,East,18-24
100819,Regular,2023-02-07,2024-11-10,Web,North,18-24
100820,Value,2023-01-05,2024-12-11,App,North,25-34
100821,Regular,2023-02-01,2024-12-06,Store,South,45-54
100822,Regular,2023-03-20,2024-07-19,App,East,18-24
100823,Regular,2023-01-15,2023-09-14,Store,East,55+
100824,Bargain,2023-01-04,2024-08-03,Web,West,18-24
100825,Value,2023-01-04,2023-12-12,Web,North,18-24
100826,Regular,2023-02-07,2024-11-01,Web,South,25-34
100827,Regular,2023-01-03,2024-05-27,App,South,35-44
100828,Bargain,2023-05-19,2024-05-12,App,West,25-34
100829,Regular,2023-02-08,2024-11-11,App,East,25-34
100830,Regular,2023-01-12,2024-12-25,Store,South,25-34
100831,Regular,2023-01-23,2024-10-29,App,North,45-54
100832,Regular,2023-04-18,2024-11-12,App,North,18-24
100833,Regular,2023-01-27,2024-12-28,App,West,18-24
100834,Regular,2023-01-06,2024-08-28,App,South,25-34
100835,Regular,2023-01-15,2023-10-10,Web,North,35-44
100836,Regular,2023-05-13,2024-12-02,App,West,18-24
100837,Bargain,2023-01-22,2024-12-21,Web,East,35-44
100838,Regular,2023-02-03,2024-12-22,App,South,25-34
100839,Regular,2023-01-08,2024-07-25,App,West,18-24
100840,Value,2023-01-02,2024-12-31,App,East,55+
100841,Regular,2023-04-21,2023-11-03,Web,South,18-24
100842,Regular,2023-01-17,2024-07-08,App,North,18-24
100843,Regular,2023-02-11,2024-12-09,Store,East,45-54
100844,Value,2023-01-05,2024-12-24,App,South,25-34
100845,Bargain,2023-01-14,2024-11-28,App,South,35-44
100846,Regular,2023-02-04,2024-12-17,Web,West,25-34
100847,Regular,2023-01-19,2023-11-19,App,West,25-34
100848,Value,2023-01-29,2024-12-04,Web,East,25-34
100849,Bargain,2023-02-08,2024-12-01,App,East,25-34
100850,Value,2023-01-14,2024-12-17,Web,South,18-24
100851,Value,2023-01-03,2024-12-28,App,South,35-44
100852,Bargain,2023-06-23,2024-05-04,App,North,25-34
100853,Bargain,2023-01-07,2023-11-08,App,North,45-54
100854,Regular,2023-01-11,2024-01-22,Web,South,25-34
100855,Regular,2023-01-10,2024-11-21,App,South,25-34
100856,Regular,2023-01-17,2024-11-28,Web,East,55+
100857,Bargain,2023-02-06,2024-12-27,App,North,45-54
100858,Regular,2023-01-21,2024-11-05,Web,North,35-44
100859,Regular,2023-01-15,2024-06-29,App,East,25-34
100860,Regular,2023-01-12,2024-11-24,Web,East,55+
100861,Regular,2023-01-11,2023-08-10,Store,West,45-54
100862,Regular,2023-02-09,2024-12-08,App,East,35-44
