transaction_id,customer_id,order_date,gross_value,items,channel,category,discount_pct,region,payment_method,net_value,customer_segment
327,100020,2023-02-22,44.59,2,App,Fashion,11.72,North,COD,39.36,Regular
328,100020,2023-03-24,35.45,5,App,Electronics,11.24,North,UPI,31.46,Regular
329,100020,2023-05-14,122.06,7,Web,Beauty,0.14,North,UPI,121.89,Regular
330,100020,2023-05-18,124.47,1,App,Electronics,12.31,South,Card,109.15,Regular
331,100020,2023-06-21,49.64,3,Web,Grocery,0.0,East,Card,49.64,Regular
332,100020,2023-07-15,37.32,5,App,Sports,13.27,North,Wallet,32.37,Regular
333,100020,2023-10-16,68.99,3,Store,Fashion,0.0,South,Card,68.99,Regular
334,100020,2024-02-08,28.09,2,App,Sports,9.31,South,COD,25.48,Regular
335,100020,2024-02-29,31.2,5,Store,Home,12.62,East,Card,27.26,Regular
336,100020,2024-09-10,49.59,4,App,Sports,1.33,West,UPI,48.93,Regular
337,100020,2024-12-24,46.68,2,Web,Beauty,13.98,South,Wallet,40.16,Regular
338,100021,2023-01-15,50.69,5,App,Home,16.82,North,Card,42.16,Regular
339,100021,2023-02-08,59.22,4,App,Sports,7.84,North,Card,54.58,Regular
340,100021,2023-02-26,32.57,1,App,Grocery,10.75,East,Wallet,29.07,Regular
341,100021,2023-03-15,51.23,2,App,Fashion,7.84,North,COD,47.21,Regular
342,100021,2023-04-03,41.56,3,Web,Grocery,1.83,East,Card,40.79,Regular
343,100021,2023-04-15,25.97,1,Web,Beauty,1.58,North,Wallet,25.56,Regular
344,100021,2023-04-23,38.71,2,App,Fashion,19.24,East,UPI,31.26,Regular
345,100021,2023-05-12,22.36,5,Web,Grocery,2.32,East,Card,21.84,Regular
346,100021,2023-05-14,100.53,5,Store,Grocery,11.05,North,Card,89.42,Regular
347,100021,2023-07-29,50.83,3,Web,Sports,4.73,South,Card,48.43,Regular
348,100021,2023-09-07,24.37,4,App,Fashion,3.91,South,UPI,23.41,Regular
349,100021,2023-09-11,50.44,4,App,Grocery,0.0,South,Card,50.44,Regular
350,100021,2023-12-28,62.26,2,App,Fashion,17.01,East,COD,51.67,Regular
351,100021,2024-03-20,153.74,10,Web,Fashion,12.98,South,Wallet,133.79,Regular
352,100021,2024-04-05,47.79,1,Store,Fashion,13.72,South,Card,41.24,Regular
353,100021,2024-05-13,58.84,4,App,Grocery,9.64,South,COD,53.17,Regular
354,100021,2024-06-22,84.09,5,Web,Fashion,12.48,East,Card,73.6,Regular
355,100021,2024-07-20,68.64,3,Web,Fashion,3.25,South,Card,66.4,Regular
356,100021,2024-08-28,31.61,1,Web,Fashion,9.59,North,Card,28.58,Regular
357,100021,2024-09-01,37.64,4,Web,Fashion,0.0,East,Card,37.64,Regular
358,100021,2024-10-07,45.28,1,Store,Electronics,6.69,South,Card,42.25,Regular
359,100021,2024-11-28,105.3,3,Web,Electronics,12.9,East,Card,91.71,Regular
360,100021,2024-12-12,110.09,6,Web,Sports,6.42,North,COD,103.03,Regular
361,100021,2024-12-30,57.85,2,Web,Sports,5.4,East,Wallet,54.72,Regular
362,100022,2023-01-20,102.31,3,Store,Fashion,0.0,East,Card,102.31,Bargain
363,100022,2023-05-26,101.07,2,Web,Fashion,15.48,North,Card,85.42,Bargain
364,100022,2023-09-05,40.63,4,App,Fashion,0.0,West,COD,40.63,Bargain
365,100022,2023-11-26,8.89,2,Web,Fashion,4.2,East,Wallet,8.52,Bargain
366,100022,2023-12-25,51.03,1,Web,Grocery,10.63,North,COD,45.6,Bargain
367,100022,2024-03-20,73.49,5,Web,Beauty,2.47,North,Card,71.67,Bargain
368,100022,2024-04-08,22.53,2,Web,Home,1.82,West,Wallet,22.12,Bargain
369,100022,2024-05-09,74.67,2,Web,Fashion,19.09,North,UPI,60.41,Bargain
370,100022,2024-08-21,17.14,4,Web,Fashion,8.07,East,UPI,15.76,Bargain
371,100022,2024-09-23,86.63,5,Web,Grocery,3.59,East,UPI,83.52,Bargain
372,100023,2023-03-12,18.72,2,App,Electronics,9.11,West,Wallet,17.01,Bargain
373,100023,2023-04-02,64.69,2,Web,Grocery,16.34,West,Card,54.12,Bargain
374,100023,2023-04-11,84.38,2,App,Grocery,14.57,North,Wallet,72.09,Bargain
375,100023,2023-05-15,43.48,2,Store,Electronics,11.85,South,UPI,38.32,Bargain
376,100023,2023-09-07,115.63,3,App,Electronics,1.71,South,Card,113.66,Bargain
377,100023,2023-10-03,24.94,1,Store,Home,19.83,West,Card,20.0,Bargain
378,100023,2023-10-27,22.81,3,App,Fashion,7.26,South,Card,21.16,Bargain
379,100023,2023-11-08,26.54,2,Store,Fashion,15.36,North,Card,22.46,Bargain
380,100023,2024-03-04,87.58,5,Store,Grocery,11.99,West,UPI,77.08,Bargain
381,100023,2024-03-17,17.7,1,Store,Home,2.58,East,UPI,17.24,Bargain
382,100023,2024-04-18,49.44,3,Web,Beauty,6.95,South,UPI,46.01,Bargain
383,100023,2024-09-05,88.35,5,Web,Home,0.0,North,Wallet,88.35,Bargain
384,100023,2024-09-15,35.96,3,App,Grocery,1.27,North,Card,35.5,Bargain
385,100023,2024-10-27,58.76,1,App,Grocery,10.26,South,Wallet,52.73,Bargain
386,100023,2024-11-21,42.92,4,Web,Fashion,9.66,West,Card,38.77,Bargain
387,100023,2024-12-20,35.63,3,Web,Beauty,9.36,East,Wallet,32.29,Bargain
388,100023,2024-12-22,59.53,2,Web,Fashion,18.58,South,COD,48.47,Bargain
389,100024,2023-01-10,80.82,4,Web,Home,0.18,South,UPI,80.68,Regular
390,100024,2023-04-01,68.31,4,Web,Grocery,13.39,South,Card,59.16,Regular
391,100024,2023-05-28,48.81,6,App,Sports,12.81,South,Card,42.56,Regular
392,100024,2023-09-14,132.44,3,Web,Electronics,8.12,North,Card,121.69,Regular
393,100024,2023-09-30,33.22,4,App,Fashion,4.79,West,Card,31.63,Regular
394,100024,2023-12-25,44.14,3,App,Electronics,6.54,South,Card,41.25,Regular
395,100024,2024-02-23,63.47,3,Web,Sports,8.84,East,Wallet,57.85,Regular
396,100024,2024-03-24,37.27,3,Web,Grocery,15.39,South,Wallet,31.54,Regular
397,100024,2024-03-25,113.32,2,App,Home,7.35,North,COD,104.99,Regular
398,100024,2024-04-21,118.71,4,App,Sports,14.09,East,Card,101.99,Regular
399,100025,2023-02-03,106.18,2,Web,Grocery,0.0,North,Card,106.18,Value
400,100025,2023-03-22,29.9,4,App,Electronics,0.0,North,Wallet,29.9,Value
401,100025,2023-04-06,68.6,2,Web,Electronics,11.27,North,UPI,60.87,Value
402,100025,2023-04-12,95.28,2,Web,Electronics,0.0,West,Card,95.28,Value
403,100025,2023-05-06,28.89,5,Web,Beauty,6.86,South,Card,26.91,Value
404,100025,2023-05-30,33.3,2,Web,Electronics,4.66,East,Card,31.75,Value
405,100025,2023-07-05,42.07,1,App,Electronics,6.36,West,UPI,39.4,Value
406,100025,2023-07-06,69.24,1,App,Electronics,8.07,East,UPI,63.65,Value
407,100025,2023-07-21,123.71,1,Web,Grocery,13.69,South,Card,106.78,Value
408,100025,2023-09-23,68.16,3,App,Home,5.76,West,Wallet,64.23,Value
409,100025,2023-09-29,33.29,2,App,Electronics,8.53,South,Card,30.45,Value
410,100025,2023-11-12,135.51,2,Web,Electronics,10.1,North,UPI,121.83,Value
411,100025,2023-11-18,59.04,1,App,Electronics,2.41,South,Card,57.62,Value
412,100025,2023-11-22,46.35,7,App,Grocery,3.2,East,Card,44.86,Value
413,100025,2023-12-03,52.18,2,Web,Electronics,10.52,North,Card,46.69,Value
414,100025,2023-12-13,90.2,4,Web,Beauty,2.89,South,Card,87.59,Value
415,100025,2023-12-16,40.21,5,App,Electronics,3.57,West,Card,38.77,Value
416,100025,2024-01-02,96.0,3,Web,Home,6.57,West,Card,89.7,Value
417,100025,2024-01-23,134.11,6,Web,Sports,0.0,South,UPI,134.11,Value
418,100025,2024-02-06,76.78,3,App,Home,0.86,South,UPI,76.12,Value
419,100025,2024-05-02,113.25,3,Web,Electronics,0.0,West,UPI,113.25,Value
420,100025,2024-06-02,52.59,2,App,Electronics,0.0,West,Card,52.59,Value
421,100025,2024-06-11,63.27,3,App,Electronics,0.0,East,UPI,63.27,Value
422,100025,2024-06-17,43.56,2,Web,Beauty,17.16,East,Card,36.09,Value
423,100025,2024-07-04,136.57,3,App,Fashion,5.13,South,COD,129.56,Value
424,100025,2024-07-12,118.43,1,App,Fashion,0.0,East,Card,118.43,Value
425,100025,2024-08-03,64.03,8,App,Beauty,0.84,North,COD,63.49,Value
426,100025,2024-08-03,41.29,4,App,Home,17.69,South,UPI,33.98,Value
427,100025,2024-09-07,82.18,3,Store,Grocery,8.31,West,Card,75.35,Value
428,100025,2024-11-08,87.61,5,App,Home,0.08,East,Card,87.55,Value
429,100025,2024-12-04,144.43,2,Web,Fashion,7.25,East,UPI,133.95,Value
430,100025,2024-12-21,102.13,3,Web,Beauty,0.0,East,UPI,102.13,Value
431,100025,2024-12-24,127.24,3,Web,Electronics,8.98,North,UPI,115.82,Value
432,100026,2023-01-21,80.21,7,App,Grocery,3.04,East,Card,77.77,Regular
433,100026,2023-02-04,57.84,2,App,Home,10.47,West,Card,51.79,Regular
434,100026,2023-02-14,36.09,3,Web,Electronics,7.76,East,Wallet,33.29,Regular
435,100026,2023-05-30,36.92,2,App,Beauty,10.3,East,Card,33.12,Regular
436,100026,2023-07-26,49.77,3,App,Electronics,3.74,West,Wallet,47.91,Regular
437,100026,2023-09-22,127.91,3,Web,Beauty,16.11,East,COD,107.31,Regular
438,100026,2023-09-27,86.74,2,App,Beauty,14.41,North,Card,74.24,Regular
439,100026,2024-01-19,89.4,3,Web,Electronics,4.82,East,Wallet,85.08,Regular
440,100026,2024-02-20,51.24,3,Web,Sports,4.28,West,Wallet,49.05,Regular
441,100026,2024-03-03,97.26,2,App,Fashion,14.52,West,Card,83.14,Regular
442,100026,2024-04-20,50.97,4,Web,Home,9.66,West,Wallet,46.04,Regular
443,100026,2024-04-26,60.86,1,Web,Grocery,15.6,North,UPI,51.36,Regular
444,100026,2024-06-25,180.07,4,Web,Fashion,6.23,West,Card,168.86,Regular
445,100026,2024-08-19,84.82,5,App,Sports,2.16,East,Card,82.99,Regular
446,100026,2024-09-10,107.6,3,Web,Sports,10.19,West,Wallet,96.64,Regular
447,100026,2024-11-02,55.11,2,App,Sports,13.03,West,Card,47.92,Regular
448,100026,2024-11-10,32.26,5,Web,Sports,9.33,East,Wallet,29.25,Regular
449,100026,2024-11-15,41.75,3,App,Grocery,12.4,West,COD,36.58,Regular
450,100027,2023-02-09,52.29,4,Web,Fashion,8.86,West,Wallet,47.66,Value
451,100027,2023-03-22,111.44,2,Store,Grocery,0.0,East,Card,111.44,Value
452,100027,2023-05-14,66.33,2,Web,Grocery,7.02,West,UPI,61.68,Value
453,100027,2023-06-05,64.79,4,Web,Electronics,4.2,North,Wallet,62.07,Value
454,100027,2023-06-18,92.86,4,Web,Fashion,4.75,East,UPI,88.45,Value
455,100027,2023-06-26,43.6,2,App,Electronics,2.04,South,Wallet,42.71,Value
456,100027,2023-07-15,64.38,2,App,Home,7.51,South,Card,59.54,Value
457,100027,2023-07-25,103.63,3,App,Home,15.38,West,Card,87.7,Value
458,100027,2023-07-30,83.54,5,Web,Sports,14.87,North,Card,71.11,Value
459,100027,2023-08-04,95.29,3,Web,Fashion,1.14,West,Wallet,94.2,Value
460,100027,2023-11-13,14.46,5,Web,Electronics,7.73,East,UPI,13.34,Value
461,100027,2023-12-24,84.85,1,App,Home,0.0,East,Card,84.85,Value
462,100028,2023-01-03,153.02,3,Store,Electronics,7.7,North,COD,141.24,Value
463,100028,2023-01-25,46.62,3,Web,Home,0.0,West,Card,46.62,Value
464,100028,2023-02-01,100.6,4,Web,Beauty,0.0,West,Card,100.6,Value
465,100028,2023-02-17,254.97,7,Web,Grocery,12.36,North,UPI,223.45,Value
466,100028,2023-02-21,238.16,2,App,Fashion,0.0,East,Card,238.16,Value
467,100028,2023-05-02,46.27,4,App,Electronics,6.25,South,Wallet,43.37,Value
468,100028,2023-05-15,58.46,3,Web,Fashion,15.19,East,UPI,49.58,Value
469,100028,2023-06-01,57.32,4,Store,Beauty,6.6,West,Card,53.54,Value
470,100028,2023-06-13,47.26,3,App,Grocery,5.82,East,Wallet,44.51,Value
471,100028,2023-06-22,114.84,2,Web,Home,3.67,West,Card,110.63,Value
472,100028,2023-06-26,62.08,2,App,Home,0.0,South,Card,62.08,Value
473,100028,2023-07-17,64.4,4,App,Home,8.06,North,UPI,59.21,Value
474,100028,2023-07-26,70.56,3,App,Electronics,3.07,West,Card,68.39,Value
475,100028,2023-08-01,94.15,5,App,Fashion,14.53,South,Card,80.47,Value
476,100028,2023-09-12,114.69,3,App,Electronics,7.65,East,UPI,105.91,Value
477,100028,2023-11-03,93.0,2,App,Electronics,0.57,South,UPI,92.48,Value
478,100028,2023-11-16,54.6,3,Web,Electronics,1.73,West,COD,53.66,Value
479,100028,2023-12-02,119.3,4,App,Fashion,4.52,North,COD,113.9,Value
480,100028,2024-01-04,124.88,3,Web,Home,11.67,South,Card,110.31,Value
481,100028,2024-01-17,77.23,7,Web,Sports,9.67,West,UPI,69.75,Value
482,100028,2024-01-18,129.83,3,App,Fashion,3.61,West,Card,125.15,Value
483,100028,2024-01-20,103.68,2,Web,Fashion,0.0,South,Card,103.68,Value
484,100028,2024-01-25,85.68,5,App,Beauty,5.13,South,Card,81.29,Value
485,100028,2024-03-02,68.53,3,Web,Home,5.57,South,UPI,64.72,Value
486,100028,2024-03-02,161.49,5,Web,Electronics,7.71,North,Wallet,149.04,Value
487,100028,2024-03-03,65.54,3,Web,Home,9.46,East,Card,59.34,Value
488,100028,2024-03-06,97.18,7,Web,Grocery,0.0,North,UPI,97.18,Value
489,100028,2024-03-15,140.7,3,Web,Electronics,12.12,East,COD,123.66,Value
490,100028,2024-04-07,46.33,1,App,Fashion,6.23,West,Card,43.44,Value
491,100028,2024-04-17,38.93,2,Store,Sports,5.73,East,UPI,36.7,Value
492,100028,2024-04-20,122.67,3,App,Beauty,5.66,North,UPI,115.72,Value
493,100028,2024-05-10,121.72,1,App,Electronics,14.68,West,Card,103.85,Value
494,100028,2024-05-19,88.66,2,Web,Grocery,0.0,South,Card,88.66,Value
495,100028,2024-06-12,139.44,3,Web,Grocery,0.46,East,UPI,138.8,Value
496,100028,2024-06-19,22.35,3,Web,Electronics,4.02,North,COD,21.45,Value
497,100028,2024-06-21,45.2,4,App,Fashion,5.01,South,COD,42.93,Value
498,100028,2024-06-30,56.14,2,App,Fashion,4.86,North,COD,53.41,Value
499,100028,2024-07-18,257.74,5,App,Electronics,0.0,South,Card,257.74,Value
500,100028,2024-07-24,42.34,1,App,Grocery,0.0,South,UPI,42.34,Value
501,100028,2024-07-28,117.9,2,App,Grocery,16.24,South,COD,98.75,Value
502,100028,2024-08-25,128.54,3,App,Beauty,0.0,South,UPI,128.54,Value
503,100028,2024-09-20,113.72,1,App,Fashion,15.67,North,UPI,95.89,Value
504,100028,2024-09-24,69.79,2,Web,Home,0.0,West,Card,69.79,Value
505,100028,2024-09-30,114.77,6,App,Fashion,5.82,West,Card,108.09,Value
506,100028,2024-10-08,69.06,3,App,Fashion,1.58,West,Card,67.97,Value
507,100028,2024-10-28,51.82,3,Web,Home,8.63,North,Card,47.35,Value
508,100028,2024-12-01,105.57,3,App,Grocery,0.0,North,Wallet,105.57,Value
509,100028,2024-12-05,155.72,2,App,Home,0.0,North,UPI,155.72,Value
510,100028,2024-12-22,117.23,5,App,Sports,7.43,South,Card,108.52,Value
511,100028,2024-12-23,82.64,4,App,Home,0.0,North,UPI,82.64,Value
512,100029,2023-03-12,24.76,3,App,Home,7.62,South,Card,22.87,Regular
513,100029,2023-04-10,23.65,4,Store,Fashion,14.62,North,Card,20.19,Regular
514,100029,2023-04-14,72.25,7,App,Sports,4.9,North,COD,68.71,Regular
515,100029,2023-05-05,91.22,4,Store,Electronics,11.91,East,Wallet,80.36,Regular
516,100029,2023-06-16,58.96,4,App,Fashion,0.0,North,Wallet,58.96,Regular
517,100029,2023-08-16,114.07,2,Web,Electronics,0.0,South,Card,114.07,Regular
518,100029,2023-11-30,17.91,2,App,Beauty,14.45,East,UPI,15.33,Regular
519,100029,2024-01-18,61.57,3,App,Home,13.07,East,UPI,53.52,Regular
520,100029,2024-04-04,47.29,4,Web,Fashion,7.58,North,Wallet,43.71,Regular
521,100029,2024-04-25,49.1,5,App,Grocery,15.17,East,Card,41.65,Regular
522,100029,2024-08-04,86.82,1,App,Fashion,12.56,South,UPI,75.92,Regular
523,100029,2024-10-25,35.83,6,App,Fashion,15.93,East,Card,30.12,Regular
524,100029,2024-10-27,49.39,3,App,Sports,19.13,North,COD,39.94,Regular
525,100029,2024-11-24,47.28,1,App,Sports,26.95,North,COD,34.54,Regular
526,100030,2023-02-09,81.41,3,Web,Home,5.62,West,Card,76.83,Regular
527,100030,2023-03-02,110.86,3,App,Home,7.17,East,COD,102.91,Regular
528,100030,2023-03-19,28.33,3,App,Beauty,17.05,West,Card,23.5,Regular
529,100030,2023-04-25,79.05,3,Web,Sports,7.18,South,Card,73.37,Regular
530,100030,2023-05-04,34.25,2,Web,Electronics,13.29,North,Wallet,29.7,Regular
531,100030,2023-07-31,32.07,2,App,Fashion,12.66,East,COD,28.01,Regular
532,100030,2023-11-09,48.36,5,Store,Fashion,10.24,North,Wallet,43.41,Regular
533,100030,2023-12-22,25.41,5,App,Fashion,10.61,North,Card,22.71,Regular
534,100030,2024-01-21,131.34,5,Web,Grocery,5.0,East,Card,124.77,Regular
535,100030,2024-03-13,65.45,2,App,Home,19.57,North,Card,52.64,Regular
536,100030,2024-03-18,100.7,5,Store,Home,0.0,North,Card,100.7,Regular
537,100030,2024-05-13,49.53,2,App,Beauty,0.0,South,UPI,49.53,Regular
538,100030,2024-07-17,21.63,3,App,Fashion,15.27,West,UPI,18.33,Regular
539,100030,2024-09-01,90.59,6,Web,Electronics,21.03,North,COD,71.53,Regular
540,100030,2024-09-27,42.88,3,Web,Grocery,14.16,South,Wallet,36.81,Regular
541,100031,2023-03-19,69.58,3,App,Fashion,9.66,South,COD,62.85,Bargain
542,100031,2023-05-08,38.82,7,Store,Home,6.44,South,Card,36.32,Bargain
543,100031,2023-06-06,11.37,2,Store,Sports,12.07,West,Card,10.0,Bargain
544,100031,2023-10-21,38.03,5,Web,Home,1.38,West,Card,37.51,Bargain
545,100031,2023-11-20,32.83,4,Web,Grocery,16.68,North,UPI,27.35,Bargain
546,100031,2023-12-30,54.73,5,Web,Beauty,1.64,West,Card,53.83,Bargain
547,100031,2024-07-19,49.95,5,Web,Home,10.09,West,COD,44.91,Bargain
548,100031,2024-08-11,56.53,5,App,Grocery,15.85,East,COD,47.56,Bargain
549,100031,2024-11-21,18.38,5,Web,Grocery,8.13,South,UPI,16.88,Bargain
550,100031,2024-12-04,75.98,3,Web,Grocery,13.7,East,UPI,65.58,Bargain
551,100032,2023-02-05,49.09,4,Store,Home,11.42,East,Card,43.48,Regular
552,100032,2023-02-13,62.14,4,Web,Grocery,6.8,East,UPI,57.91,Regular
553,100032,2023-02-18,94.61,5,Web,Home,14.1,East,UPI,81.27,Regular
554,100032,2023-02-18,61.05,2,Web,Home,10.93,North,Card,54.38,Regular
555,100032,2023-03-15,92.98,2,App,Grocery,11.97,South,UPI,81.84,Regular
556,100032,2023-03-28,49.41,5,Web,Home,0.66,South,Wallet,49.08,Regular
557,100032,2023-06-14,85.62,7,Web,Fashion,8.37,West,Card,78.45,Regular
558,100032,2023-06-25,52.93,3,Web,Grocery,9.16,North,UPI,48.09,Regular
559,100032,2023-07-04,57.23,2,Web,Electronics,14.8,North,UPI,48.76,Regular
560,100032,2023-10-09,124.36,6,Web,Fashion,0.0,South,Card,124.36,Regular
561,100032,2023-10-18,35.76,3,App,Fashion,10.2,East,Card,32.12,Regular
562,100032,2023-10-26,67.74,2,Web,Electronics,10.13,South,COD,60.88,Regular
563,100032,2023-11-29,82.48,3,App,Grocery,10.61,West,Card,73.73,Regular
564,100032,2023-12-17,38.63,5,Web,Fashion,4.53,South,Card,36.88,Regular
565,100032,2024-03-11,132.27,7,Web,Grocery,4.23,West,UPI,126.67,Regular
566,100032,2024-03-23,43.56,5,Web,Grocery,5.34,South,Wallet,41.23,Regular
567,100032,2024-04-18,65.84,4,Web,Grocery,3.77,East,UPI,63.36,Regular
568,100032,2024-07-08,180.57,2,Web,Electronics,15.13,South,Card,153.25,Regular
569,100032,2024-07-29,28.15,3,Web,Grocery,11.93,North,Card,24.79,Regular
570,100032,2024-09-07,76.09,1,Web,Fashion,8.37,West,Card,69.73,Regular
571,100032,2024-09-19,72.77,2,App,Sports,0.0,West,Card,72.77,Regular
572,100032,2024-10-10,76.06,1,Web,Electronics,0.0,North,UPI,76.06,Regular
573,100032,2024-10-29,68.64,6,Web,Home,0.0,South,Card,68.64,Regular
574,100033,2023-02-01,38.05,3,App,Grocery,11.15,East,Card,33.81,Regular
575,100033,2023-02-21,58.7,4,Web,Beauty,2.97,South,Card,56.95,Regular
576,100033,2023-04-05,33.92,2,Web,Grocery,13.91,South,Card,29.2,Regular
577,100033,2023-07-11,59.13,1,Web,Grocery,17.62,West,Card,48.71,Regular
578,100033,2023-07-29,23.0,2,App,Sports,16.14,South,Card,19.29,Regular
579,100033,2024-02-01,154.2,3,App,Electronics,2.97,North,UPI,149.62,Regular
580,100033,2024-02-14,54.84,4,Web,Fashion,19.16,North,Card,44.34,Regular
581,100033,2024-05-19,26.24,1,App,Fashion,8.58,North,COD,23.99,Regular
582,100033,2024-05-29,57.37,4,App,Fashion,16.96,South,UPI,47.64,Regular
583,100033,2024-06-01,29.57,4,App,Grocery,1.75,South,UPI,29.05,Regular
584,100033,2024-06-04,116.19,3,App,Grocery,10.6,South,UPI,103.87,Regular
585,100033,2024-11-07,38.85,3,Web,Electronics,0.0,North,Card,38.85,Regular
586,100034,2023-01-25,98.26,3,App,Sports,10.2,East,Card,88.23,Regular
587,100034,2023-02-02,48.15,1,Web,Fashion,3.35,East,UPI,46.54,Regular
588,100034,2023-04-17,33.64,3,Web,Fashion,11.7,North,COD,29.71,Regular
589,100034,2023-04-21,136.18,5,Web,Grocery,25.97,North,Card,100.82,Regular
590,100034,2023-05-15,155.71,5,Web,Grocery,5.21,East,Card,147.61,Regular
591,100034,2023-06-01,25.59,2,App,Electronics,7.0,South,UPI,23.8,Regular
592,100034,2023-08-13,103.36,4,App,Beauty,0.0,East,Wallet,103.36,Regular
593,100034,2023-09-12,40.64,2,Store,Beauty,13.61,North,Card,35.11,Regular
594,100034,2023-09-27,95.29,2,Web,Sports,8.98,South,Card,86.73,Regular
595,100034,2023-10-03,21.31,6,Web,Home,10.38,South,Card,19.1,Regular
596,100034,2023-10-19,36.3,2,App,Grocery,14.29,South,Card,31.11,Regular
597,100034,2023-11-07,59.94,4,App,Fashion,3.02,North,UPI,58.13,Regular
598,100034,2024-01-17,122.86,4,App,Sports,7.14,North,Card,114.08,Regular
599,100034,2024-01-18,46.19,3,App,Fashion,12.14,West,UPI,40.58,Regular
600,100034,2024-03-10,19.21,2,App,Home,16.38,West,Card,16.06,Regular
601,100034,2024-04-21,83.48,4,App,Beauty,10.4,East,COD,74.8,Regular
602,100034,2024-08-12,70.98,1,Store,Home,8.88,North,UPI,64.68,Regular
603,100034,2024-12-24,84.53,2,Store,Grocery,12.22,West,Card,74.21,Regular
604,100035,2023-01-10,73.93,5,Web,Grocery,4.84,East,Wallet,70.35,Value
605,100035,2023-01-17,155.98,3,App,Beauty,14.9,South,Card,132.73,Value
606,100035,2023-02-08,72.5,3,App,Beauty,8.14,East,Card,66.59,Value
607,100035,2023-06-02,67.91,2,Store,Grocery,0.0,South,Card,67.91,Value
608,100035,2023-06-04,178.43,3,Web,Fashion,0.0,North,Card,178.43,Value
609,100035,2023-12-12,63.34,2,Web,Electronics,0.0,North,Card,63.34,Value
610,100035,2024-02-14,105.74,2,App,Grocery,9.69,South,Card,95.5,Value
611,100035,2024-03-01,45.55,6,Web,Home,6.38,North,UPI,42.64,Value
612,100035,2024-03-04,109.7,2,App,Home,0.0,South,Card,109.7,Value
613,100035,2024-03-28,52.46,4,Web,Grocery,0.0,West,Wallet,52.46,Value
614,100035,2024-03-29,112.22,3,App,Fashion,0.0,South,UPI,112.22,Value
615,100035,2024-04-04,62.14,2,App,Fashion,4.78,West,Wallet,59.16,Value
616,100035,2024-04-07,34.06,2,Web,Electronics,1.77,East,UPI,33.46,Value
617,100035,2024-04-19,57.98,3,App,Sports,3.03,East,UPI,56.22,Value
618,100035,2024-05-30,83.23,3,App,Beauty,9.92,North,Wallet,74.97,Value
619,100035,2024-05-31,52.34,1,App,Electronics,0.0,West,Card,52.34,Value
620,100035,2024-06-07,74.92,1,Web,Home,9.55,South,UPI,67.77,Value
621,100035,2024-08-11,93.65,3,Web,Sports,6.95,East,UPI,87.15,Value
622,100035,2024-09-18,138.59,3,App,Home,3.86,West,Card,133.24,Value
623,100036,2023-02-05,78.88,3,Web,Electronics,5.47,East,Card,74.57,Value
624,100036,2023-03-06,79.49,5,Web,Fashion,13.41,North,Card,68.83,Value
625,100036,2023-03-11,54.21,1,Web,Fashion,4.35,East,Card,51.85,Value
626,100036,2023-03-22,33.7,2,App,Home,9.35,South,Card,30.55,Value
627,100036,2023-04-20,69.76,5,App,Electronics,2.86,East,Card,67.77,Value
628,100036,2023-04-26,66.74,4,Web,Grocery,4.71,South,Card,63.6,Value
629,100036,2023-04-27,44.52,6,Store,Sports,0.0,North,Card,44.52,Value
630,100036,2023-05-07,133.65,1,Web,Home,7.29,South,Card,123.91,Value
631,100036,2023-05-12,78.97,6,App,Electronics,0.0,West,UPI,78.97,Value
